Wall time,Step,Value
1732502817.1069205,153000,12.0
1732503040.2414358,153500,9.0
1732503268.8635142,154000,26.0
1732503898.1919823,154500,9.0
1732504564.3536863,155000,3.0
1732505228.7747571,155500,23.0
1732505897.52629,156000,29.0
1732506557.6153536,156500,12.0
1732507213.3104982,157000,9.0
1732507863.905739,157500,26.0
1732508557.7850618,158000,26.0
1732509162.7854142,158500,9.0
1732509767.2398689,159000,26.0
1732510386.562839,159500,26.0
1732511137.9304368,160000,12.0
1732511751.394531,160500,9.0
1732512354.0225658,161000,29.0
1732512910.3363917,161500,40.0
1732513561.8265572,162000,9.0
1732514240.443395,162500,12.0
1732514953.116503,163000,12.0
1732515699.4338746,163500,6.0
1732516465.896091,164000,29.0
1732517135.7843556,164500,9.0
1732517796.489019,165000,26.0
1732518427.183694,165500,9.0
1732519115.3580413,166000,12.0
1732519833.3589213,166500,12.0
1732520529.2608933,167000,12.0
1732521237.8262353,167500,9.0
1732521919.3061743,168000,12.0
1732522582.2782562,168500,9.0
1732523225.2236135,169000,9.0
1732523869.180978,169500,9.0
1732524681.2848744,170000,40.0
1732525333.7122264,170500,26.0
1732525814.837551,171000,12.0
1732526237.9708939,171500,12.0
1732526616.0622869,172000,29.0
1732526971.9904318,172500,12.0
1732527293.5335295,173000,12.0
1732527644.4300828,173500,26.0
1732527981.6644063,174000,26.0
1732528304.934932,174500,40.0
1732528625.4643335,175000,9.0
1732528949.3472958,175500,43.0
1732529299.4197023,176000,12.0
1732529632.4646895,176500,12.0
1732529980.494073,177000,9.0
1732530352.0572007,177500,9.0
1732530711.8423562,178000,26.0
1732531083.2791638,178500,12.0
1732531442.678896,179000,40.0
1732531812.7781,179500,26.0
1732532365.163133,180000,9.0
1732532751.8225546,180500,12.0
1732533110.838766,181000,26.0
1732533454.6003964,181500,9.0
1732533756.972327,182000,9.0
1732534103.8899233,182500,12.0
1732534461.1994104,183000,9.0
1732534835.7513616,183500,12.0
1732535176.7580082,184000,9.0
1732535568.9151957,184500,26.0
1732535931.3437607,185000,26.0
1732536257.0035343,185500,9.0
1732536652.198953,186000,12.0
1732537006.9020383,186500,26.0
1732537352.3374612,187000,12.0
1732537675.928709,187500,12.0
1732538035.7061048,188000,12.0
1732538428.9492528,188500,37.0
1732538796.9935524,189000,12.0
1732539197.1156173,189500,9.0
1732539749.3025477,190000,9.0
1732540169.5972402,190500,9.0
1732540608.0661542,191000,26.0
1732541019.5233986,191500,12.0
1732541446.9516876,192000,26.0
1732541877.1736364,192500,12.0
1732542263.760937,193000,26.0
1732542561.044001,193500,9.0
1732542861.1140897,194000,26.0
1732543137.2381263,194500,12.0
1732543491.475401,195000,17.0
1732543846.8558834,195500,12.0
1732544157.2909899,196000,9.0
1732544428.0161352,196500,12.0
1732544751.9833193,197000,12.0
1732545102.712913,197500,17.0
1732545633.9557934,198000,17.0
1732546258.3744695,198500,12.0
1732546870.2796392,199000,12.0
1732547363.847894,199500,9.0
1732548190.7661698,200000,43.0
1732548675.498898,200500,9.0
1732549114.921219,201000,17.0
1732549658.2410054,201500,9.0
1732550107.1061385,202000,9.0
1732550574.7503767,202500,12.0
1732551093.426958,203000,12.0
1732551573.2572536,203500,12.0
1732552028.007401,204000,43.0
1732552492.5912938,204500,17.0
1732553038.8036425,205000,17.0
1732553605.877555,205500,43.0
1732554066.8038557,206000,17.0
1732554478.5682976,206500,26.0
1732555157.521479,207000,26.0
1732555859.1706393,207500,26.0
